rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv57,0,      2.0000,   -502.8674,      0.7085,     39.0000,    854.8511,      0.5879,     33.0000,    -25.1991,      0.9861,     33.0000
health_private_surv58,0,      2.0000,   -252.9255,      0.8590,     39.0000,   1502.3833,      0.3426,     33.0000,    492.9190,      0.7348,     33.0000
health_private_surv59,0,      2.0000,    328.2375,      0.8258,     39.0000,   1965.9911,      0.2258,     33.0000,   1120.6443,      0.4608,     33.0000
health_private_surv60,0,      2.0000,    375.6733,      0.8038,     39.0000,   1584.5051,      0.3615,     33.0000,    961.7922,      0.5502,     33.0000
health_private_surv61,0,      2.0000,    101.8871,      0.9474,     39.0000,   1294.1956,      0.4613,     33.0000,    487.5938,      0.7654,     33.0000
health_private_surv62,0,      2.0000,     52.8125,      0.9742,     39.0000,   1696.7636,      0.3540,     33.0000,    556.5628,      0.7425,     33.0000
health_private_surv63,0,      2.0000,     71.5046,      0.9655,     39.0000,   2219.3798,      0.2258,     33.0000,   1018.8603,      0.5398,     33.0000
health_private_surv64,0,      2.0000,   -243.9564,      0.8775,     39.0000,   1162.8603,      0.4919,     33.0000,    870.1804,      0.5692,     33.0000
health_private_surv65,0,      2.0000,    188.6028,      0.8984,     39.0000,    663.6047,      0.7162,     33.0000,    755.3444,      0.6385,     33.0000
health_private_surv66,0,      2.0000,   1209.7383,      0.4190,     39.0000,   1657.2018,      0.4000,     33.0000,    428.8203,      0.8097,     33.0000
health_private_surv67,0,      2.0000,   1654.1536,      0.2841,     39.0000,   1969.1576,      0.2854,     33.0000,    -86.8168,      0.9595,     33.0000
health_private_surv68,0,      2.0000,   1396.0598,      0.3529,     39.0000,   1748.0747,      0.3195,     33.0000,    -77.6307,      0.9626,     33.0000
health_private_surv69,0,      2.0000,    866.9479,      0.5404,     39.0000,   1382.6020,      0.4135,     33.0000,   -178.8070,      0.9150,     33.0000
health_private_surv70,0,      2.0000,   1199.1668,      0.4278,     39.0000,   1740.7199,      0.3461,     33.0000,   -265.7346,      0.8835,     33.0000
health_private_surv71,0,      2.0000,   1409.0944,      0.3697,     39.0000,   2206.3552,      0.2630,     33.0000,    -83.1435,      0.9643,     33.0000
health_private_surv72,0,      2.0000,    756.6516,      0.6132,     39.0000,   1441.5713,      0.4440,     33.0000,    -10.0359,      0.9954,     33.0000
health_private_surv73,0,      2.0000,    410.2389,      0.7816,     39.0000,    185.6146,      0.9241,     33.0000,   -956.7283,      0.6110,     33.0000
health_private_surv74,0,      2.0000,    739.9026,      0.6667,     39.0000,    229.7800,      0.9191,     33.0000,  -1699.7206,      0.4387,     33.0000
health_private_surv75,0,      2.0000,    942.9492,      0.6349,     39.0000,    660.6607,      0.7913,     33.0000,  -1728.0330,      0.4793,     33.0000
health_private_surv76,0,      2.0000,    762.3198,      0.6999,     39.0000,    288.5730,      0.9083,     33.0000,  -1551.1923,      0.5395,     33.0000
health_private_surv77,0,      2.0000,    984.3401,      0.5717,     39.0000,    303.3348,      0.8894,     33.0000,  -1232.5463,      0.5619,     33.0000
health_private_surv78,0,      2.0000,   1573.5920,      0.3788,     39.0000,   1060.3725,      0.6309,     33.0000,   -691.3868,      0.7227,     33.0000
health_private_surv79,0,      2.0000,   1600.4371,      0.4167,     39.0000,   1212.1557,      0.6328,     33.0000,   -825.4993,      0.7312,     33.0000
health_private_surv8,0,      2.0000,    108.5544,      0.3113,     51.0000,     27.0988,      0.7058,     42.0000,     27.0988,      0.7058,     42.0000
health_private_surv9,0,      2.0000,   -641.5297,      0.3188,     51.0000,  -1554.3794,      0.1652,     42.0000,  -1554.3794,      0.1652,     42.0000
health_private_surv10,0,      3.0000,    -58.9359,      0.6658,     53.0000,     58.0476,      0.7091,     48.0000,     58.0476,      0.7091,     48.0000
health_private_surv11,0,      3.0000,    647.8747,      0.3132,     53.0000,   2633.4857,      0.0031,     48.0000,   2633.4857,      0.0031,     48.0000
health_private_surv12,0,      3.0000,    -51.5754,      0.6916,     52.0000,     97.9853,      0.5009,     47.0000,     97.9853,      0.5009,     47.0000
health_private_surv13,0,      3.0000,    102.1211,      0.3855,     52.0000,     64.2476,      0.6940,     47.0000,     64.2476,      0.6940,     47.0000
health_private_surv14,0,      3.0000,     64.2040,      0.4783,     52.0000,    -39.0056,      0.6565,     47.0000,    -39.0056,      0.6565,     47.0000
health_private_surv15,0,      3.0000,    434.5367,      0.1117,     53.0000,    827.1053,      0.0346,     48.0000,    827.1053,      0.0346,     48.0000
health_private_surv16,0,      3.0000,    746.1201,      0.0871,     53.0000,   1559.7529,      0.0149,     48.0000,   1559.7529,      0.0149,     48.0000
health_private_surv17,0,      3.0000,    655.6142,      0.0933,     53.0000,    917.7725,      0.0753,     48.0000,    917.7725,      0.0753,     48.0000
health_private_surv18,0,      3.0000,    599.8893,      0.1552,     53.0000,    550.6289,      0.3412,     48.0000,    550.6289,      0.3412,     48.0000
health_private_surv19,0,      3.0000,    695.3106,      0.1279,     53.0000,   1349.6352,      0.0409,     48.0000,   1349.6352,      0.0409,     48.0000
health_private_surv20,0,      3.0000,    889.9556,      0.1260,     53.0000,   1387.2311,      0.0693,     48.0000,   1387.2311,      0.0693,     48.0000
health_private_surv21,0,      3.0000,    707.2965,      0.3230,     53.0000,   1161.7301,      0.1954,     48.0000,   1161.7301,      0.1954,     48.0000
health_private_surv22,0,      3.0000,   -125.3283,      0.8536,     53.0000,    724.3738,      0.5018,     48.0000,    724.3738,      0.5018,     48.0000
health_private_surv23,0,      3.0000,    -35.8266,      0.9567,     53.0000,   1573.6728,      0.1247,     48.0000,   1573.6728,      0.1247,     48.0000
health_private_surv24,0,      3.0000,    112.0770,      0.8658,     53.0000,    515.4509,      0.6391,     48.0000,    515.4509,      0.6391,     48.0000
health_private_surv25,0,      3.0000,    204.5796,      0.7880,     53.0000,   1259.5465,      0.2124,     48.0000,   1259.5465,      0.2124,     48.0000
health_private_surv26,0,      3.0000,    405.1486,      0.5203,     53.0000,   1747.6401,      0.0648,     48.0000,   1747.6401,      0.0648,     48.0000
health_private_surv27,0,      3.0000,    -38.7999,      0.9455,     53.0000,   1746.9396,      0.0657,     48.0000,   1746.9396,      0.0657,     48.0000
health_private_surv28,0,      3.0000,   -467.6780,      0.2971,     53.0000,    425.0647,      0.5307,     48.0000,    425.0647,      0.5307,     48.0000
health_private_surv29,0,      3.0000,    473.3383,      0.1732,     53.0000,   1553.4600,      0.0088,     48.0000,   1553.4600,      0.0088,     48.0000
health_private_surv30,0,      3.0000,  -2654.3784,      0.0645,     18.0000,   -163.9746,      0.9232,     17.0000,   -930.3390,      0.6297,     17.0000
health_private_surv31,0,      3.0000,  -1079.5545,      0.2423,     29.0000,    164.2418,      0.9090,     25.0000,     61.0519,      0.9611,     25.0000
health_private_surv32,0,      3.0000,   -837.9426,      0.2035,     42.0000,   -600.5909,      0.5353,     38.0000,   -240.7545,      0.7986,     38.0000
health_private_surv33,0,      3.0000,   -793.3916,      0.2225,     42.0000,   -438.6399,      0.6442,     38.0000,   -205.2525,      0.8215,     38.0000
health_private_surv34,0,      3.0000,   -676.7463,      0.3101,     42.0000,   -256.8490,      0.7895,     38.0000,   -140.0194,      0.8768,     38.0000
health_private_surv35,0,      3.0000,   -741.4853,      0.2512,     42.0000,   -513.9774,      0.5709,     38.0000,   -318.9757,      0.7148,     38.0000
health_private_surv36,0,      3.0000,   -796.2125,      0.2002,     42.0000,   -668.8494,      0.4425,     38.0000,   -417.4572,      0.6257,     38.0000
health_private_surv37,0,      3.0000,   -658.7395,      0.2984,     42.0000,   -275.9343,      0.7586,     38.0000,    -66.4886,      0.9387,     38.0000
health_private_surv38,0,      3.0000,   -654.3484,      0.3118,     42.0000,    -91.9226,      0.9201,     38.0000,     57.9909,      0.9464,     38.0000
health_private_surv39,0,      3.0000,    106.9287,      0.8249,     42.0000,    229.8720,      0.7362,     38.0000,    331.1951,      0.6260,     38.0000
health_private_surv40,0,      3.0000,     77.8670,      0.8754,     42.0000,    -65.3269,      0.9260,     38.0000,     78.0774,      0.9143,     38.0000
health_private_surv41,0,      3.0000,    152.8441,      0.7499,     42.0000,    168.5143,      0.8001,     38.0000,    286.8632,      0.6819,     38.0000
health_private_surv42,0,      3.0000,    184.7898,      0.6929,     42.0000,    432.2286,      0.5125,     38.0000,    553.5782,      0.4283,     38.0000
health_private_surv43,0,      3.0000,    230.4778,      0.6219,     42.0000,    345.6394,      0.6066,     38.0000,    494.1170,      0.4889,     38.0000
health_private_surv44,0,      3.0000,    388.5867,      0.4355,     42.0000,    378.0551,      0.6004,     38.0000,    563.7537,      0.4601,     38.0000
health_private_surv45,0,      3.0000,    514.4451,      0.3391,     42.0000,    614.9954,      0.4210,     38.0000,    770.6621,      0.3327,     38.0000
health_private_surv46,0,      3.0000,    568.5989,      0.3316,     42.0000,    794.9315,      0.3286,     38.0000,    883.9512,      0.2872,     38.0000
health_private_surv47,0,      3.0000,    490.4415,      0.4204,     42.0000,    619.9351,      0.4522,     38.0000,    768.5474,      0.3673,     38.0000
health_private_surv48,0,      3.0000,    438.6249,      0.4961,     42.0000,    380.6345,      0.6545,     38.0000,    619.9535,      0.4876,     38.0000
health_private_surv49,0,      3.0000,    601.0364,      0.3715,     42.0000,    466.3950,      0.5972,     38.0000,    763.0640,      0.3923,     38.0000
health_private_surv50,0,      3.0000,    962.7844,      0.1809,     42.0000,    782.7657,      0.3984,     38.0000,   1093.5628,      0.2297,     38.0000
health_private_surv51,0,      3.0000,   1161.3646,      0.1070,     42.0000,   1269.7164,      0.1457,     38.0000,   1512.4558,      0.0941,     38.0000
health_private_surv52,0,      3.0000,    818.6802,      0.2381,     42.0000,   1254.0645,      0.1464,     38.0000,   1535.6482,      0.1013,     38.0000
health_private_surv53,0,      3.0000,    413.0834,      0.5487,     42.0000,    966.2992,      0.2700,     38.0000,   1378.1690,      0.1371,     38.0000
health_private_surv54,0,      3.0000,    529.1393,      0.4898,     42.0000,   1271.4775,      0.2029,     38.0000,   1733.8885,      0.0837,     38.0000
health_private_surv55,0,      3.0000,    954.5016,      0.2867,     42.0000,   1316.3249,      0.2769,     38.0000,   2045.8711,      0.0904,     38.0000
health_private_surv56,0,      3.0000,   1167.9321,      0.2472,     42.0000,   1214.1396,      0.3839,     38.0000,   2215.5663,      0.1112,     38.0000
health_private_surv57,0,      3.0000,   1117.8930,      0.2777,     42.0000,   1411.3545,      0.3149,     38.0000,   2388.7129,      0.0944,     38.0000
health_private_surv58,0,      3.0000,   1192.5250,      0.2569,     42.0000,   1599.5654,      0.2459,     38.0000,   2622.2004,      0.0713,     38.0000
health_private_surv59,0,      3.0000,    888.8729,      0.4236,     42.0000,   1327.4858,      0.3466,     38.0000,   2291.0457,      0.1243,     38.0000
health_private_surv60,0,      3.0000,    519.3436,      0.6617,     42.0000,   1002.3302,      0.5045,     38.0000,   1862.1137,      0.2397,     38.0000
health_private_surv61,0,      3.0000,   1298.1574,      0.2781,     42.0000,   1501.1180,      0.3289,     38.0000,   2539.2258,      0.1143,     38.0000
health_private_surv62,0,      3.0000,   2011.7475,      0.1102,     42.0000,   1963.2493,      0.2376,     38.0000,   3113.1588,      0.0677,     38.0000
health_private_surv63,0,      3.0000,   1584.7108,      0.2273,     42.0000,   1700.0969,      0.3375,     38.0000,   2666.0409,      0.1486,     38.0000
health_private_surv64,0,      3.0000,   1200.3043,      0.3832,     42.0000,   1377.6085,      0.4618,     38.0000,   2134.9419,      0.2829,     38.0000
health_private_surv65,0,      3.0000,   1831.7984,      0.1441,     42.0000,   2520.1761,      0.1322,     38.0000,   3193.9232,      0.0693,     38.0000
health_private_surv66,0,      3.0000,   2079.9428,      0.0599,     42.0000,   3141.7904,      0.0298,     38.0000,   3839.7743,      0.0124,     38.0000
health_private_surv67,0,      3.0000,   1517.2656,      0.1513,     42.0000,   2563.4487,      0.0534,     38.0000,   3165.4033,      0.0363,     38.0000
health_private_surv68,0,      3.0000,   1241.8985,      0.2457,     42.0000,   2482.2048,      0.0645,     38.0000,   2973.0688,      0.0620,     38.0000
health_private_surv69,0,      3.0000,   1278.0735,      0.2217,     42.0000,   2829.7646,      0.0302,     38.0000,   3212.9208,      0.0350,     38.0000
health_private_surv70,0,      3.0000,   1596.0995,      0.1419,     42.0000,   3435.8029,      0.0150,     38.0000,   3672.2320,      0.0178,     38.0000
health_private_surv71,0,      3.0000,   2190.1853,      0.0628,     42.0000,   3722.8671,      0.0124,     38.0000,   4213.0193,      0.0108,     38.0000
health_private_surv72,0,      3.0000,   2539.2404,      0.0367,     42.0000,   3830.0227,      0.0086,     38.0000,   4572.1697,      0.0066,     38.0000
health_private_surv73,0,      3.0000,   2567.0264,      0.0369,     42.0000,   4094.4304,      0.0054,     38.0000,   4848.4449,      0.0031,     38.0000
health_private_surv74,0,      3.0000,   2595.5550,      0.0440,     42.0000,   3849.2290,      0.0156,     38.0000,   4569.8811,      0.0060,     38.0000
health_private_surv75,0,      3.0000,   2484.8501,      0.0547,     42.0000,   3689.9950,      0.0261,     38.0000,   4023.9864,      0.0218,     38.0000
health_private_surv76,0,      3.0000,   2670.7236,      0.0441,     42.0000,   4456.2485,      0.0134,     38.0000,   4481.6373,      0.0205,     38.0000
health_private_surv77,0,      3.0000,   1882.7359,      0.2060,     42.0000,   3568.2686,      0.0572,     38.0000,   3872.6921,      0.0664,     38.0000
health_private_surv78,0,      3.0000,    403.4436,      0.8201,     42.0000,   2013.4643,      0.3716,     38.0000,   2504.7781,      0.3217,     38.0000
health_private_surv79,0,      3.0000,    865.2893,      0.6301,     42.0000,   3110.8229,      0.2015,     38.0000,   3142.1144,      0.2449,     38.0000
health_private_surv8,0,      3.0000,   -176.9870,      0.2311,     53.0000,    -74.1634,      0.5735,     48.0000,    -74.1634,      0.5735,     48.0000
health_private_surv9,0,      3.0000,  -1737.7643,      0.0220,     53.0000,  -2334.0134,      0.0649,     48.0000,  -2334.0134,      0.0649,     48.0000
health_private_surv10,1,      0.0000,    -30.5436,      0.6886,     50.0000,    -65.4922,      0.2098,     42.0000,    -65.4922,      0.2098,     42.0000
health_private_surv11,1,      0.0000,    -13.8256,      0.8603,     50.0000,    -80.6969,      0.0439,     42.0000,    -80.6969,      0.0439,     42.0000
health_private_surv12,1,      0.0000,     19.6158,      0.9052,     50.0000,    -34.5630,      0.7989,     42.0000,    -34.5630,      0.7989,     42.0000
health_private_surv13,1,      0.0000,      5.8016,      0.9677,     50.0000,   -105.0903,      0.3151,     42.0000,   -105.0903,      0.3151,     42.0000
health_private_surv14,1,      0.0000,    -10.6903,      0.9412,     50.0000,   -105.5392,      0.3109,     42.0000,   -105.5392,      0.3109,     42.0000
health_private_surv15,1,      0.0000,    367.3849,      0.0078,     50.0000,    428.1863,      0.0004,     42.0000,    428.1863,      0.0004,     42.0000
health_private_surv16,1,      0.0000,    176.1359,      0.6780,     50.0000,    451.8800,      0.3434,     42.0000,    451.8800,      0.3434,     42.0000
health_private_surv17,1,      0.0000,    171.2583,      0.6954,     50.0000,    154.6082,      0.7639,     42.0000,    154.6082,      0.7639,     42.0000
health_private_surv18,1,      0.0000,   -191.4336,      0.6884,     50.0000,    -15.0730,      0.9788,     42.0000,    -15.0730,      0.9788,     42.0000
health_private_surv19,1,      0.0000,    449.6368,      0.2451,     50.0000,    562.3639,      0.1869,     42.0000,    562.3639,      0.1869,     42.0000
health_private_surv20,1,      0.0000,    464.7198,      0.3858,     50.0000,    546.5684,      0.3761,     42.0000,    546.5684,      0.3761,     42.0000
health_private_surv21,1,      0.0000,    666.5975,      0.2726,     50.0000,    103.0530,      0.8177,     42.0000,    103.0530,      0.8177,     42.0000
health_private_surv22,1,      0.0000,    718.0565,      0.3068,     50.0000,    362.7296,      0.6054,     42.0000,    362.7296,      0.6054,     42.0000
health_private_surv23,1,      0.0000,    410.2455,      0.3317,     50.0000,     64.2154,      0.8840,     42.0000,     64.2154,      0.8840,     42.0000
health_private_surv24,1,      0.0000,   1232.2380,      0.0268,     50.0000,   1479.1441,      0.0266,     42.0000,   1479.1441,      0.0266,     42.0000
health_private_surv25,1,      0.0000,   1242.2520,      0.0669,     50.0000,    239.2697,      0.7003,     42.0000,    239.2697,      0.7003,     42.0000
health_private_surv26,1,      0.0000,    103.9612,      0.8851,     50.0000,    -43.4360,      0.9605,     42.0000,    -43.4360,      0.9605,     42.0000
health_private_surv27,1,      0.0000,   1262.2161,      0.0173,     50.0000,   1152.3571,      0.0576,     42.0000,   1152.3571,      0.0576,     42.0000
health_private_surv28,1,      0.0000,    346.2228,      0.1058,     50.0000,     83.3976,      0.6343,     42.0000,     83.3976,      0.6343,     42.0000
health_private_surv29,1,      0.0000,    462.9994,      0.0275,     50.0000,    283.7854,      0.1304,     42.0000,    283.7854,      0.1304,     42.0000
health_private_surv30,1,      0.0000,  -1814.6289,      0.0608,     16.0000,   2374.9386,      0.1044,     13.0000,   2349.6078,      0.0926,     13.0000
health_private_surv31,1,      0.0000,    374.2946,      0.6271,     29.0000,  -1147.0755,      0.1295,     23.0000,  -1193.8565,      0.0786,     23.0000
health_private_surv32,1,      0.0000,    540.1940,      0.4286,     34.0000,   -338.6425,      0.6496,     28.0000,   -322.2150,      0.6908,     28.0000
health_private_surv33,1,      0.0000,    378.1355,      0.5831,     34.0000,   -507.2997,      0.4895,     28.0000,   -549.8937,      0.4945,     28.0000
health_private_surv34,1,      0.0000,    354.1032,      0.6083,     34.0000,   -483.5129,      0.5193,     28.0000,   -495.0640,      0.5389,     28.0000
health_private_surv35,1,      0.0000,    653.8630,      0.3348,     34.0000,    -18.5185,      0.9805,     28.0000,    -28.6120,      0.9712,     28.0000
health_private_surv36,1,      0.0000,    638.1396,      0.3048,     34.0000,    168.5428,      0.8140,     28.0000,    135.7897,      0.8588,     28.0000
health_private_surv37,1,      0.0000,    484.9012,      0.3961,     34.0000,    149.2009,      0.8275,     28.0000,    100.5042,      0.8939,     28.0000
health_private_surv38,1,      0.0000,    629.5944,      0.2831,     34.0000,    320.7413,      0.6347,     28.0000,    239.2347,      0.7487,     28.0000
health_private_surv39,1,      0.0000,    477.0814,      0.4513,     34.0000,    276.7300,      0.6939,     28.0000,    212.8310,      0.7808,     28.0000
health_private_surv40,1,      0.0000,    310.7477,      0.6337,     34.0000,     68.8018,      0.9259,     28.0000,     -6.2022,      0.9937,     28.0000
health_private_surv41,1,      0.0000,     59.4244,      0.9305,     34.0000,   -233.3641,      0.7645,     28.0000,   -318.9406,      0.7069,     28.0000
health_private_surv42,1,      0.0000,    -37.9327,      0.9578,     34.0000,   -457.3530,      0.5707,     28.0000,   -489.4357,      0.5852,     28.0000
health_private_surv43,1,      0.0000,    122.1843,      0.8659,     34.0000,   -327.8382,      0.6794,     28.0000,   -315.6780,      0.7166,     28.0000
health_private_surv44,1,      0.0000,    275.3431,      0.7104,     34.0000,   -317.0282,      0.6869,     28.0000,   -303.0619,      0.7229,     28.0000
health_private_surv45,1,      0.0000,    212.6115,      0.7771,     34.0000,   -567.7636,      0.4709,     28.0000,   -519.7816,      0.5396,     28.0000
health_private_surv46,1,      0.0000,    119.1094,      0.8765,     34.0000,   -521.4741,      0.5218,     28.0000,   -460.8658,      0.5907,     28.0000
health_private_surv47,1,      0.0000,    115.7562,      0.8885,     34.0000,   -350.8044,      0.7020,     28.0000,   -321.1710,      0.7451,     28.0000
health_private_surv48,1,      0.0000,    150.9531,      0.8659,     34.0000,   -335.9696,      0.7271,     28.0000,   -252.4779,      0.8157,     28.0000
health_private_surv49,1,      0.0000,    267.9615,      0.7806,     34.0000,   -333.4430,      0.7182,     28.0000,   -236.1774,      0.8245,     28.0000
health_private_surv50,1,      0.0000,    131.2166,      0.8921,     34.0000,   -274.1917,      0.7807,     28.0000,   -275.5534,      0.8057,     28.0000
health_private_surv51,1,      0.0000,     67.8854,      0.9412,     34.0000,    -28.4921,      0.9777,     28.0000,    -95.5031,      0.9336,     28.0000
health_private_surv52,1,      0.0000,    274.7771,      0.7686,     34.0000,    433.1286,      0.6766,     28.0000,    412.6737,      0.7235,     28.0000
health_private_surv53,1,      0.0000,    -15.1134,      0.9875,     34.0000,    259.9179,      0.7996,     28.0000,    348.9584,      0.7618,     28.0000
health_private_surv54,1,      0.0000,   -360.7736,      0.7150,     34.0000,   -303.0984,      0.7695,     28.0000,   -115.9724,      0.9200,     28.0000
health_private_surv55,1,      0.0000,   -302.5704,      0.7685,     34.0000,   -427.8877,      0.6994,     28.0000,   -207.5768,      0.8664,     28.0000
health_private_surv56,1,      0.0000,     48.2837,      0.9662,     34.0000,   -375.2780,      0.7554,     28.0000,   -136.1406,      0.9176,     28.0000
health_private_surv57,1,      0.0000,    166.7657,      0.8937,     34.0000,   -476.5642,      0.7078,     28.0000,   -205.1894,      0.8802,     28.0000
health_private_surv58,1,      0.0000,   -149.9234,      0.9054,     34.0000,   -517.4034,      0.6878,     28.0000,   -284.0901,      0.8398,     28.0000
health_private_surv59,1,      0.0000,   -557.2177,      0.6638,     34.0000,   -932.1769,      0.4853,     28.0000,   -609.4682,      0.6785,     28.0000
health_private_surv60,1,      0.0000,   -693.1861,      0.6178,     34.0000,  -1849.6102,      0.1890,     28.0000,  -1393.9375,      0.3650,     28.0000
health_private_surv61,1,      0.0000,   -288.5326,      0.8368,     34.0000,  -1625.3175,      0.2315,     28.0000,  -1221.7203,      0.4211,     28.0000
health_private_surv62,1,      0.0000,   -125.5245,      0.9266,     34.0000,   -778.9920,      0.5699,     28.0000,   -397.2613,      0.8005,     28.0000
health_private_surv63,1,      0.0000,      6.7827,      0.9960,     34.0000,   -367.4416,      0.8031,     28.0000,     61.7454,      0.9705,     28.0000
health_private_surv64,1,      0.0000,    809.1979,      0.5898,     34.0000,   -165.1381,      0.9176,     28.0000,    125.7120,      0.9428,     28.0000
health_private_surv65,1,      0.0000,   1312.8745,      0.4085,     34.0000,   -274.6795,      0.8637,     28.0000,    -89.5806,      0.9570,     28.0000
health_private_surv66,1,      0.0000,     87.8014,      0.9477,     34.0000,   -660.2144,      0.6282,     28.0000,   -355.5983,      0.8102,     28.0000
health_private_surv67,1,      0.0000,   -699.8084,      0.5731,     34.0000,   -412.9888,      0.7362,     28.0000,   -108.3821,      0.9406,     28.0000
health_private_surv68,1,      0.0000,     77.0960,      0.9526,     34.0000,    163.4229,      0.9005,     28.0000,    343.7940,      0.8254,     28.0000
health_private_surv69,1,      0.0000,    228.7490,      0.8619,     34.0000,    -11.5240,      0.9930,     28.0000,    247.8681,      0.8664,     28.0000
health_private_surv70,1,      0.0000,     38.9511,      0.9773,     34.0000,   -939.7527,      0.4705,     28.0000,   -435.0038,      0.7521,     28.0000
health_private_surv71,1,      0.0000,    134.9617,      0.9295,     34.0000,  -1651.8207,      0.2364,     28.0000,  -1062.3332,      0.4619,     28.0000
health_private_surv72,1,      0.0000,    441.9505,      0.7861,     34.0000,  -1425.2984,      0.3313,     28.0000,  -1025.5897,      0.5075,     28.0000
health_private_surv73,1,      0.0000,    542.5882,      0.7553,     34.0000,  -1383.8353,      0.4005,     28.0000,  -1085.3235,      0.5475,     28.0000
health_private_surv74,1,      0.0000,    547.0582,      0.7667,     34.0000,  -1210.0871,      0.5265,     28.0000,  -1022.0722,      0.6323,     28.0000
health_private_surv75,1,      0.0000,    209.5710,      0.9126,     34.0000,  -1487.5629,      0.4351,     28.0000,  -1349.5629,      0.5119,     28.0000
health_private_surv76,1,      0.0000,     24.8449,      0.9905,     34.0000,  -1909.3682,      0.3393,     28.0000,  -1569.8280,      0.4424,     28.0000
health_private_surv77,1,      0.0000,    262.3801,      0.9064,     34.0000,  -1953.2778,      0.3657,     28.0000,  -1556.0380,      0.4826,     28.0000
health_private_surv78,1,      0.0000,    550.3855,      0.8155,     34.0000,  -1906.4230,      0.4059,     28.0000,  -1418.0031,      0.5618,     28.0000
health_private_surv79,1,      0.0000,   2049.9088,      0.3628,     34.0000,    218.2304,      0.9134,     28.0000,    627.0800,      0.7724,     28.0000
health_private_surv8,1,      0.0000,    -77.0372,      0.3000,     50.0000,    -88.6387,      0.0085,     42.0000,    -88.6387,      0.0085,     42.0000
health_private_surv9,1,      0.0000,   -645.1905,      0.2470,     50.0000,   -952.8459,      0.2145,     42.0000,   -952.8459,      0.2145,     42.0000
health_private_surv10,1,      1.0000,    -18.6092,      0.8452,     55.0000,   -192.0011,      0.0484,     47.0000,   -192.0011,      0.0484,     47.0000
health_private_surv11,1,      1.0000,     84.7469,      0.3788,     55.0000,   -151.3603,      0.0980,     47.0000,   -151.3603,      0.0980,     47.0000
health_private_surv12,1,      1.0000,    -47.9890,      0.7681,     55.0000,   -141.3838,      0.3409,     47.0000,   -141.3838,      0.3409,     47.0000
health_private_surv13,1,      1.0000,    -16.6844,      0.9033,     55.0000,   -125.5090,      0.2709,     47.0000,   -125.5090,      0.2709,     47.0000
health_private_surv14,1,      1.0000,    -33.3206,      0.8071,     55.0000,   -122.4365,      0.2754,     47.0000,   -122.4365,      0.2754,     47.0000
health_private_surv15,1,      1.0000,    432.8732,      0.0020,     55.0000,    642.0361,      0.0000,     47.0000,    642.0361,      0.0000,     47.0000
health_private_surv16,1,      1.0000,    -46.0659,      0.9026,     55.0000,    306.1615,      0.4058,     47.0000,    306.1615,      0.4058,     47.0000
health_private_surv17,1,      1.0000,    251.2593,      0.4383,     55.0000,    249.7617,      0.3332,     47.0000,    249.7617,      0.3332,     47.0000
health_private_surv18,1,      1.0000,   -305.8261,      0.3933,     55.0000,    174.8779,      0.5910,     47.0000,    174.8779,      0.5910,     47.0000
health_private_surv19,1,      1.0000,    331.8348,      0.3317,     55.0000,    538.5384,      0.1207,     47.0000,    538.5384,      0.1207,     47.0000
health_private_surv20,1,      1.0000,    722.8439,      0.1214,     55.0000,    725.9407,      0.0924,     47.0000,    725.9407,      0.0924,     47.0000
health_private_surv21,1,      1.0000,   1264.7289,      0.0216,     55.0000,    260.5145,      0.5711,     47.0000,    260.5145,      0.5711,     47.0000
health_private_surv22,1,      1.0000,    240.3624,      0.6745,     55.0000,   -720.7295,      0.1838,     47.0000,   -720.7295,      0.1838,     47.0000
health_private_surv23,1,      1.0000,    441.2700,      0.3195,     55.0000,   -751.2113,      0.0548,     47.0000,   -751.2113,      0.0548,     47.0000
health_private_surv24,1,      1.0000,   1347.9001,      0.0073,     55.0000,    983.5432,      0.1324,     47.0000,    983.5432,      0.1324,     47.0000
health_private_surv25,1,      1.0000,    711.7607,      0.2154,     55.0000,   -634.1925,      0.1482,     47.0000,   -634.1925,      0.1482,     47.0000
health_private_surv26,1,      1.0000,   1846.6682,      0.0049,     55.0000,    475.6078,      0.4748,     47.0000,    475.6078,      0.4748,     47.0000
health_private_surv27,1,      1.0000,    840.9619,      0.0042,     55.0000,    451.5945,      0.2158,     47.0000,    451.5945,      0.2158,     47.0000
health_private_surv28,1,      1.0000,    459.2741,      0.0148,     55.0000,    -28.1932,      0.8674,     47.0000,    -28.1932,      0.8674,     47.0000
health_private_surv29,1,      1.0000,    805.8204,      0.0002,     55.0000,    193.8151,      0.3407,     47.0000,    193.8151,      0.3407,     47.0000
health_private_surv30,1,      1.0000,  -2456.3954,      0.0491,     14.0000,  -4835.6467,,     12.0000,  -4835.6467,,     12.0000
health_private_surv31,1,      1.0000,   2053.2775,      0.0814,     33.0000,  -4878.7346,      0.0000,     28.0000,  -3988.8687,      0.0036,     28.0000
health_private_surv32,1,      1.0000,   2416.0922,      0.0181,     39.0000,  -1230.1747,      0.2292,     34.0000,   -577.0796,      0.6596,     34.0000
health_private_surv33,1,      1.0000,   2497.2319,      0.0087,     39.0000,   -788.5469,      0.3935,     34.0000,   -139.9382,      0.9068,     34.0000
